textID,selected_text
6153186459,O
a7e8ad64c0,`
8a634ceeb5,i`m sorry
b154ec432c,now
1e857fecf5,....welcome to public transport  X
168bf74441,i
e08456d6c8,annot read the article
8c426a6293,woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win
ec54adf4e2,"no, stay and play!!!"
188b9c7830,", finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor."
1fe10d2ca0,to the doctor  anyone wanna do somethin after for a bit?
a3fb74f5dc,alw
28f000e641,life
47aec7e3be,x
bed93bf281,"Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!"
6b26c88946,o
6e0afa80e6,I tweet sooo much about you. Gahd.  Hahaha!
15b87a49f3,_
3ffa66d4ce,is freaking exhausted...need to go to bed....gotta get up early YUCK....HAPPY MOTHER`S DAY TO ALL YOU MOMMIES OUT THERE
53ee11336d,"Well, it was very inspirative day. There`s no room for design in todays schedule, so i`m heading to bed"
d8867e4d4e,I`m not posh enough to read Tatler
cc0c768721,t
2cda933608,so
33bd28dd68,"Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel"
6cbf145ce4,"_ thatd be likely, bein that i lived on campus ha...i just moved back to the cov"
8af75c49a4,tht
e9ad937f82,_McFly LOL nah ! of course you`ll get the DVD first since you`ve already ordered it. i`ll sign up to Bebo on Tuesday then! lol  ****
90ea5339ff,aland!
0e9cdfd3a0,anything!
0193047902,day
f50863de3e,#movie
44f7d98e16,onday!!!
0ba5254ea9,New toys.
51f4502988,brother`
f3ac3b70a5,"lol, get to your bed"
b3cae5cd5b,feeling
cf9896daba,Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv
e41ae07da9,w
5dbccb0df0,.
14ba250631,@_Bella_Cullen
fc07138564,d
10eae3bce0,"nice, but st"
4e130ffdc7,w
911670511d,good
f5bfebd4a2,finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!
05be2d3dc7,website
e299da7d2f,we won`t be in town  email me if there is another one though.
963e4d81e7,hate
391412ba43,l
504cbed5f4,bye for now people .
187745f502,m
a61b26ff39,"On way to the wimbledon with  to watch star trek, IMAX baby"
f1441fcdd7,ey
6585732a49,longer ha
93268ff40c,OMG~ that did not sound right...** U Better B Grinning **  thx
34efe57af1,e
951f82ea22,typing
47a4e539a9,Haven`t a clue about this twitter!
6417912691,Happ
a2e0a7c278,sorr
9fb230b118,till
9e7ce81888,ly been happy
716bbb29cd,_ci ewww poor you  wish you all the best! thank God there is Rolland Garros this month isn`t?! ;P
e2201c2019,or
a11fc3a9d2,on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!..  ..THEY CALL ME STARBUCCZ ****!!!..
5d2f88ed7c,finally home for once after a dope **** week
634cd0b8a9,you just got one more!!
1de3852981,o
59cac7726a,b
bdef20bbcd,Wor
8a30bc90f2,a
1d36d815e9,!
a9867928fe,too bad
47a29253a9,...normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.
76dc12a6c3,iss
ff33392302,My mind is calm & my heart is happy.. Life is good.  ? Would it be ok if I took your breath away? ?
ce39d76749,I don`t have a subject line on my phone...  just normal texts.
ef420f43fe,Driving to work running late like always..... No time for starbucks
be74e9dbcd,mom
c9359dece4,Press `Ctrl` on bottom right. The underscore for E71 is there.  KY
f8b923bf44,Just got Back from the Gym Wanna chat with some new people  Lets talk! haha
aad244f37d,u
cd5791e778,ur
e24b42a23c,****... long shift tonight... I really should sleep but I`m not tired. Had a nice talk with Jon after work  Gotta love that boy!
4ba7c470aa,sleeping
b8d2a9667c,ites??
9a20c80b2a,guess its a no go girlie. I`m still at the gym and work at 6:30am
5c452788b2,the Big
f00a0c2e34,me either
55271d7e37,Could`ve said hi. We`re off down south tho
ae553a0f0e,"Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva"
d401179d8d,!
f7f6d017b7,Y
79b2115dc0,"has gone through about 6 tea bags , call me obbsessed , i say thirsty"
a633d8e328,"Okay, seriously. you`re all going to have to forgive me while I gush like a little fangirl for a few tweets"
13443d3ba1,Yay! Power = on! Phone = charged. It`s hot
442e5b1106,what am I going to do without my ?!  SKYPE! haha
95b1990bcd,il
68cbeb3bc0,tired
f16554ab38,partypeop
a881027b76,my school is like the only one thats NOT on vacation.
0682174ce4,ight
32aa82cd97,OMGZZZ i just realised homer simspon aint real :O  haha !
103d918843,u
e6a8675ba5,_WOCKEEZ i wish i can go. But i`m not in US
8aef9288d8,ay!!
d4ab09d7e1,In Greenville for one of the last times.  will be moving to MD soon. We`ll be back Eastern Carolina.
84ac42ec03,YAY!!! I think I found it and a few more
da792a629f,darn open source software and it`s security holes
1a07a595ea,tha
8e2805b232,I`m feeling
82a2025c55,tired
62a4b3a6b0,Gotta love nasty weatherrrrr.  so jealous ur at knotts
6b74e03b6d,Oh I`ve got that one & the stp x step one on VHS. Tried connecting our video to harddrive to copy to DVD but didnt work
03fcc80e39,tru
ec1c6989b0,acked day
03bab4f229,mport
0b5c2a7d7c,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol"
eebd99614c,`m feeling
ebceac553d,Achieving a new appreciation on how a xml build script can really be painful and cumbersome
51b158d925,YOU MAKIN` ME ****
9c4ba03196,Chica! Two more days!  I want the US Elle too.
f9365a2281,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going **** !!
44eba69b30,oh wow...hope he`s ok  u take him 2 the vet?
135881f2cc,bly
7d7ffdce15,is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it
021e229b02,Welcome new followers also
34cce13acd,I never knew
c6e226f30f,sement!
baaa649aaa,d
02df85ec66,could be.
6249c831a1,If you`re going to actually read them you have to at least sign up  no fair!
414bc62f47,weir
e256f4abbd,typin
db7d78a282,a
8aab396dfb,What`s for dinner?
16156ad08f,I wanted to beta test but saw the thread after the results were announced
c999fc1166,etting
e60f1b5116,haa. L
1186ca4490,ldn`t catch it.
5e3329b158,iss oklahomaaaaa  listenin
17fcf9a88f,glad u feel like cooking I`m so tired
6b6ab66504,bronchitis
456269ec59,class color day tomorrow! last time!  I have a lot to remember for tomorrow but I bet I`ll forget -_-
30cba3045d,emporary
db5af28c8c,it`s my evening.
8c444dc3b1,a
f86b6e8449,essfully
151a64828c,what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper
4bef75bc07,hanging out with the goddaughters
2302ebbe9e,? American Pie FOREVER. I`m watching it right now. They`re running naked around on the Streets! Would you do that? I would  [ NOT ]
c899c9553f,"Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q"
a5932c1ecb,started
e8f3f93649,Cause I`m not hearing from you guys!!!
10e155d558,heyyy! how are you todayy?!
68a34d69d5,ids
90d95ff1d2,o
e97d6bd4ab,ver
7096e797f5,v
9d8354af23,thanks!
8b9c2a5e50,listenin
302180e45c,e
23ec28e7d0,hasa Lemon Cake in the oven and is going on to make Pork Casserole  Domestic or what!
0f0304d4ca,http://bit.ly
cc16fd208e,"Tired, tired, tired.. Didn`t sleep well last night..   Thought too much.. Slept not much.. Glad that it`s almost weekend!"
2d7948652a,p
9e4276516e,ast
4045b7279d,last night?
a499c36461,Chatted
a60a993e5d,k
2b63dd7b70,pup
14a7689905,Happ
192fc7cdbc,i
eb750f1bb0,"Good morning, baby  Yes, i slept like a rock. Refreshed & ready for anything. How are you? *hugs you & doesn`t let go* Miss u"
b43a159bfe,Chabibi. It`s a long running joke. I don`t give a flying **** if anyone follows me at all!
bb6dfc60d6,Starving. And Alyssa`s mom would bring her subway.
b96d1a0e0d,t
4dcd538cc3,tonight!
04510889b6,replie
ff0ec528ac,d
a3547a832b,May we be humble but Bold for Christ!  lisa..
da9b0c9767,t
b2e6fdc755,yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
95dc9926b8,O
4c479fcf3f,last
108817ba14,Yes it does
36ab892bcc,weeken
aeda6e2145,sleepin
413de9fc40,tired
d9f1ef6dec,l
0ffe509e87,allergies..no fu
dd9b29bc86,i
452852e92d,Somewhere in the center...
8df54b96bd,Checking out zensify on my iphone. works fine but no landscape typing
b1c3543a34,p
bb7e9074d3,frid
8ca499152a,Well im hving another one today yey
a48347fc7c,Come hang out wif meeee
5605ea7b04,ket&kee
7670707697,"Woken up finally after a long night out, tea, toast and TV coming up..."
5cbc350a9c,I see...
55e507edf7,ard
4f6c17bae7,allergic
1ea2a33153,s
81f517eb65,training again today.
56856f4254,et the
e39af9f170,no omelette today  dim sum tomorrow! FEAST!
a77b72e2ba,!
51373f5fde,"Up, I slept in till 11.02 !!! Shooting a new vid today"
8bf994aa45,n
7a775cc933,If I were a transformer... I`d step on people just to hear them *squoosh*. But I`m not so I guess I`ll just have a cup of coffee instead.
e9928f28d1,irls
31da83a5c0,will be MIA until june 13.. finals
7a5488cde5,p
57b52dc10e,"No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k"
b979e7ab77,y
bf6bc50126,!
d0d220f225,awww NO. you`re not ugly.
fa67ea8b66,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day
abc7df8d02,m
d9639a0a97,Agu
c4762c335b,"Hmmm.. If I skip the grocery store and head to Walmart, I could potentially leave with so much more."
9f0e891802,I never thought falling in love can cause so much pain...  good thing that I`m so over that phase!
2d491261d3,haha it`s great. but i slept horribly last night.
db0f03aa1f,hate
cd66a92db0,everybody alrea
4b58e4b8fc,thanks! Will check next time I`m in Target. It`s over an hour away
42bba2feb9,epressi
c11e6ce43e,Soaked in the rain in 30 seconds and I wasn`t even hiking 8.4 miles with 2.5 miles in the rain like last weekend.
92a62054fe,vely
9bdcfc75d3,Just got a shot on my arm. Eww.
3a2c407f74,how come when i straighten my hair it has to sprinkle
0f2cdd75bd,y
7f392f9c06,no
b6e3418ebb,"I know, but I`m on Rogers and I`m pretty sure they don`t have the same agreement with Twitter."
21804d7013,#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside
0cefe48978,good
cff6813239,ou
2575ae28e3,"OMG, it`s JULY`S LAST DAY!"
2dd03daf93,Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.
f5b2b40c51,way
00456b08af,_09  ii No!  GRR   oooh Aiden Lol   x
0ca8f32507,"waking up again, this time with a hot cup of coffee"
947a309643,good
7f6299624f,"da, the website w"
a7b4ba7093,y
82b813755f,grounded
7c25a30b87,i just dyed my hair
854f55909c,yard house too packed. Three people deep at bar.... went to pf changs....got right in
5ca138e6ff,Cavs do it again!!  Oh yea!
bf7a986c6d,Is warm soy milk and amazake with cocoa powder and agave
b1551b8171,"Made breakfast for bf; went to sears to pass my drivers test! stayed with minh for a lil, sauna&spa with aunt, uncle & mom; FINALLY HOME"
b909528ab1,: Out to dinner for the fam and Grandma for Mother`s Day.
08ba8240a8,.
b94dcbcab7,y
9637558503,good
58e308fee2,nd
5c6c767fa8,"come overhere then, the Dutch don`t dub  might go in an hour #BringTaraBack"
cf81e8e620,wifeyyyyyy  me no likey u siky
137c7c44b3,uttin
3c9195bb07,rea
84b820a24d,o
08a5e90bc7,t
29fa1f6ee0,oo.
13cbbc1fd4,T
b5d0afccb2,"Enjoying sunshine in the park with friends, pale shirtless footballers are not attractive I`m afraid"
848beb8722,'jaunty jackalope' `s too boring a name; 'intrepid ibex' is still my favorite among them all ...
cb9deb455d,panah
f18b9435c8,with
da01dac6c1,b
f97d08c789,ldpla
19c2805636,"pfft, cydia apps ftw, code on the phone, make, reload springboard"
a2f0739de7,Gre
f7343e72c8,tweettttt.
f6935311d2,oesn`t sound too grea
a8f2acd515,sore throat. Planning the TET outing to Marwell though...good times
226c008eb3,Hey!  Who are you closest to among all the Disney stars?  [I`m a Filipno too. D]
5e06140be6,writing
b05ed71c4b,"I wish I was at Disneyland or watching Star Trek like other people are doing. I swear, I must be the only sap who works on Fridays."
d86c27f2c4,t
246efc1993,"weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha"
a0235f0820,rea
2724775d6b,still miss NY
8fc4181fdc,everybody
21c4406bdb,last
9c2bd778ea,sorry I didn`t message you yet... I couldn`t get my thoughts straight. But tomorrow I`ll try  goodnight
7440e87ea2,O dear! HE`S HERE! OMGOGMGO.. U didn`t see that I was going to **** u..?
46cd10b44d,Oh wow  ouch...
c1b74ec74e,it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT`S FRICKEN HOT
bde6f3102e,I have a cam sesh lined up tomorrow with my c4s winner  ill post screen shots in my lj. Friends only unless you convince me otherwise.
b2167e666f,l
737158a766,e
1ee016521a,*sigh* another two out fly out for Papi
1f8667cb8a,big
f145992965,each yesterd
d635eff196,nderful
1b9365dfe5,"It isn`t easy!  Be there for support, it is the best thing you can do is offer your love & support! Lost both of mine early"
7d64708739,w
4523e9508c,still tired
ef65c447ee,d
4a42781a20,good
fdc3815cee,http://twitpic.com/33hus that`s my baby
1b2d3ffabf,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki`s book so i can hit a cleaner"
5ef20e6425,i
77ba0fee75,#powerblog What is this powerblog challenge you keep talking about?  I`m a newbie follower
aeebeda0dd,twist cl
bf8bf74559,mit_gl
749b3d96cb,ed..
78ded86e34,"shall bring his own glass to work from tonight, no more `half half` hor!!"
8d0fdbed6d,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6
1b964555f4,"Drop the girl she`s only got it for your heart she`s sure to leave broke and bleeding, and you know she`ll turn her back on you.  I lo ..."
dcd3550bdc,the
13faba9a16,5-4-09 what do you think ill be doing tonight
c65146e7c7,been
086123da3c,w
42ce17b684,nacks.
939ab02a42,.
b6d449ddb9,Good
5c4961181e,playing the game of watching straight people hook up but can`t leave because of another reason
33e19d25f3,ood
d237ef7b62,I`m
930dd5f91d,"At work   leave for Berlin at 17:00 by car, will be a late arrival"
49e7efba0b,jo
3b092c1024,"My grandpa just told me he feels useless. I said, 'Papa you`re in your 80`s, you just do what makes you happy', somehow I doubt it helped"
318050f9de,im gettin off nd watch a movie nd have a couple of drinks nd shots   ill try 2 get get back on if i can
91c1124c67,rad
a6c9815d51,M
55e361033a,It should take you back to colorado where you belong
66d96c11db,i
3f937bf4f0,Happy
b100739bc6,not
4ff46fcdc4,ained here
bffa3ddd61,o
dea8c68755,N`
18ed98243c,w
c939514b1b,a
3205903aaa,TV time  see yall later! xoxo
c3bd43392b,i have to be at work at 5 am  ... thanks to me ppl will be getting their freakin starbucks. peace out ppls!
4f187e340f,p
bf3001dd7a,t
267535b350,!
82954d69d4,m
6a26fa6aa6,wonderf
8d38d496c3,cant affor
d85d4f4fa8,never noticed that before but you`re right! guess that`s because my heart is always dreaming of travel...
b7e6d162e8,headache...
86c1ce42b4,I be having a drink with Marc while Izzy is sleepin  woot woot!
7dd0e2f478,tomorrow
5c1f8d3595,"Hey.  I won`t be coming to town this weekend, because I don`t have a day off until next friday."
c0db8835a5,!
367b67dd15,head`
0da29ca73f,sleep time  big/little lunch tomorrow at olive garden
933e0c5446,bit sneezy
6d891bbc30,nice
bd89c3d89a,Good
5eaa57f29f,Gardening st
f2c9e0392f,alkali
eb8fa26e76,even wors
c241e538b3,MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO
ce2239f2dd,Sad thing is samsam loves my sexy crooked body! And she wants to **** it now
2e01ec0f55,"Up,dressed, and out the house for 11 am on a Sunday. Off to see the fishy fishys"
9d7ea6f2c0,re
07a6947b68,need to go to work soonish but i really dont want to  also trying to save money... life is fab (not)
0346c4f66f,"Nash,"
f22ef5b614,tudio.Made
a992c7dd78,the last day
c7ba1b3f17,riot
8630921b7f,"jus woke up, late  runnin to work have students to train!"
d6f0e4ac5e,good saturday
8f8ac1bc28,I know how you feel.  Takes far too much time out of my life!
b6e65f1dd0,"Played ball at the park, coached a youngster on fundamentals.. Goin home to steak and lobster.. Word up"
e60b840b0f,good
4702ea7cfb,feel
55b3fcc26b,"I have drunk hickups. I had a pretty laid back, great night. But I still can`t help but be mad about the situation I put myself in"
d9e249144e,So its Superstar Sunday?  is one superstar I know   #sunday
46b63cf74e,"?. Pick up that, as fast you can!"
764ca7a97b,June gloom seems to have arrived early
d237b12c6a,good
e9a77f858e,appen
ac95551286,o
6cbd2be7e2,Can`t wait 2 hand in work tomorrow then im practically finished for the year  yay!!!!!!!
e093ccf86d,aww
e84447e448,The creeping charlie is what happens when I neglect the yard for the whole spring!  Thanks- &  would LOVE to see yr dogs!
a279d174ac,y
e4a4d3f0b1,Two more tweets to go for 2345 tweets
e1e0bbe9f5,aw it was so sad  shes too cute!
43887b9d65,a
3810490121,.
ba6e4b615b,isn`t pa
246df0116d,its cuz you love me. dont make me sad
3627f662b9,a
88a400760a,canceled
4a265d8a34,*
0b8f6ec255,_ oh i read that
759016017b,ill July
78dbc5841a,"getting ready to head out to Camp Allen.  Unless somethings changed, that means no phone service for about 24 hours."
bcaad4a070,.
fead96f70c,reans bui
f1660e689c,good
f99bd6c8f3,MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?
dfe207079d,"Walking the puppies downtown. Also, mystery of missing cat solved: he  locked himself in basement for nearly two days."
2adfc92acc,l
0591381367,p
8c5bb48dcd,sleep last ni
b29ac23fe2,"_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!"
9d980a3040,you do realize tom fletcher from mcfly JUST posted basically the same thing!! TWINS!
581b478e95,-
ff87d6fe69,I`m researching NYC stuff.
bbed8dbf57,what is it? i cant get onto bebo on this one!
bb6bbbc15b,I`
29e5ffdd54,morning.any plans for today?
ad24014a6d,av
95005befea,ttp://tr.im/
9f07307c90,irl sco
e1424a04da,hey mate fancy finden you on hea
67d6007d7b,o
4e9f3e5a03,u
d6d9a3d7af,r.
49f811f90c,_bob7 I`ll update you. I had to leave him at the vet for tests and xrays.
a2e1121aa7,States
cc444d8698,smile....i
8a2a4790e0,i
94537563a1,th
1ee8770ff5,endless streams of tea~~~~... it`s a holiday day here... how do I know? it`s raining
e3b9c4871f,is back in fine old melbourne town....
d86a05fc77,u
ccd7b2af66,na
cea7a4580c,doesn`t
eb6534ae87,ppy
68461fb098,o
5616d9e12a,.MAN I SCRE
4541da9878,ice
59fa0bb3bf,bugger di
b973c046be,he script
323e53905b,rea
88cf7f7be5,m
34b385df7c,good
a5dc8b6912,layout
10e27a89e4,il.
9be9e20392,ratulat
35f393a245,AM(iLY
740ed2a932,app
4e9926bde5,l
b1c49a4341,Finished my Lunch
5ebdc20153,rblpnqte : 'sheesh I am sending one up to you .  I think you could use it  lol' RB DELUX... ? http://blip.fm/~5z36j
c0ac6ef8fb,rejected
87e7c38d7c,What`s
e98226e842,Thx
58d1675286,anerexic
f21bc918f8,well....
b68026044b,I jus planted a garden in my backyard
e909bd4e6f,"we can sail around the world, you and me baby..."
82df181b38,"Goodnight  PS- thanks for jailbreaking my iPod, stacie <3"
b1b4355d45,A
449e7733f1,i am bored. :| any idea`s of a nice site?
c4f3bed628,trying to get into the groove of studying  heeelllppppp meeeeeeee
184fc65131,with emma  going 2 see diversity today :O  x
777debe15c,"off to JFK (again), should be in texas soon."
5f814111a8,in class.
38ffd533db,ttp://twitpi
a1975f51a0,re
da6f322104,can u add ur link. I can`t find u on YouTube.
a5cd62f098,couple days?! Sheeeeit. Wish I were there. Have something at Cafe Claude for me.
2224270b7e,watching 'slice of life' (laughing at the songgg) and then going to sleep
a0e43ef72c,H
69b6e96b7e,sittin a
c52a05ad6c,yall
2cb7911332,just picked her kids up from Challenger for the last time.
215ba6dbfb,"Yeah, I wanted to say this, that there`s a @ yourname section.  A bit tricky way to find your replies, tho."
4b8cb4449b,Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
d29c52c068,Right. But Iï¿½m a stickler for correct DPI export and color value  Iï¿½m going to dig in and find out if this is possible
086dc860e2,r
8b98227591,.
84cfb8e6d9,last
c474e24036,t
7224137f35,r
ef3ebe4b6e,Working and watching Milk
d0d40368ce,re
a0a8bb5ad1,swi
16baf95861,day still hasn`
61228c0da3,its my going away partyyy  `s.  you should come!
07de6aac6e,"Grilled again for dinner last night for the senior`s final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!"
ba144c3e3e,thanks
f41c115a5a,y..
9f2722cb94,"@ the Eldorado house, goodbye Aliante house. *Memories made, memories fade!"
c6a4c7d952,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school
8f265d6787,oo
dcbe6abc61,heeeeey baby ? where are you?
d635bacdef,I will! promise to bring me back something from the moon?
b582565703,Twitter! Hard
1e94709bf1,last sunday before going home!
879c1d41a5,"LOL!  Considering the recent debate on DL, I`m not touching the bad boy thing.  I like the logical ones."
54e7ed4016,way
a0d19c232b,here
16f48ba6b0,ood
e7f066d4ab,fiiiinaaalllyyy
16466ee641,OH MAN I WOULD BUT I`M FRESH OUT
06a80bb433,tweetde
38e14152a1,girl on
8b6ac2e9b0,perez....... The YouTube video isn`t working
e2eb7ab659,ekend..
34902d475c,great
5ca1ff6525,appy
d8f007f8cd,e
eb3c1f7bcd,good
7949730012,why weren`t we invited?
a00b2b3fc0,l
91391ebc59,nope. Gone.
69b8e4ccfd,w
a8a46f19de,sm
3b92cad313,redom.
61942aeba7,.
cda99b71e2,t
b62137d248,I just single handedly killed 4 flies and a crane fly with my hairbrush!! I`m gonna go disinfect it now...but bugs beware!!
a0107e5995,youre kawawa
7aa40e2446,She lives!  You were so Twitter quiet after the race. Recovering or celebrating?  ps. #20 Fem. in your 1st marathon Wow!
9b67b05a3e,awsom
d073fa9b62,"I kind of miss a certain someone already.  and, i never get to see him again."
b4f4e14266,: yes!
5ed54c5464,i guess it wasnt meant to be..
5210ebf3d3,2nd period studyhall + remembered my ipod = music time!
bbbccb9c0e,buggin
6712b0174e,I want a new lappy
caa8d94c9a,eeth
63d0fdd158,i
46d4f2ac04,pset listening
ccc28871be,s
242d92151a,ike....especial
8b8862c52e,i
1df8ab717d,come
5bc4e623c4,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106
e23e572868,I`m writing more fanfic.
4a0fdcd770,to
9801d078d0,_ haha tell me about. I`ve had this feeling everyday of this week
4ac14855b8,sucks....
882af56246,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake."
95f51baf42,morning T! I love their breakfast! If I wasn`t stuck at the shop right now getting maintenance done to the ride!
dd50061c6d,Can`t change my profile or settings
55c8976ea9,r
4c047404dd,Almost dun choreographing the dance
8f6133751f,longer
ce1364effe,r
071d00752c,You are doing the right thing though.  A fridge is where vegetables go to die
6a74473449,Buenos Dias mundo de Twitter  eating b-fast and watching 'sex on fire' video b4 I go to work !
26f6672d1c,NIC
03180131ed,aturday
d297bdeae3,urt
757e6e1942,y
7f837b4c33,u
105ad069f4,t
a61457878b,ap. Allergies ai
6f3620c65a,h
503f1540e8,n
10963273b9,Almost lost my phone.
6089840781,p
9ad738db4f,gl
b405b0f16a,allowed
44c728cea9,At the movies. . . About to watch Star Trek!
9bf2e0669e,_fisher Hey!! How are u??did u got my reply??
f2593156e3,s
e1966420eb,e
24d4fa8e2b,u
3ff2046ec1,W
f7cbfff26e,Is pretty hammered drunk! Props to me! Two nights in a row!!!
90273f6b75,"is up, slightly later than planned... gunna get this essay done 2day!!"
e5d05cbae2,aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best'
010f0d489a,aparaz
0279e2a82e,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...
6e92673716,end.
4e8c75d9bf,dayy
c03050f05a,y
5fa8384ec4,i mean monday take the test monday!!!! please o please !
7bd9d19610,Hanging with  for the weekend
5d6e6661f6,i wish paramore would come to ireland
4f09c42f8b,'They' being the husband or the girl?
da59221e53,alth
2337674f00,So what does that make a queef
91b3ebad65,good
fdad0d0181,p
4da2c62c50,will miss jay
6117fbee73,ks
f17085b40f,He`s off...again  i wish he would make up his frickin mind...
51892cf392,night boyssss
9a03198e38,"need some more enthu movie guys for that. Right now it`s just you,  and @_Anshul"
e11f3ec1a1,mplain
5bd5c7e22f,p
1f32a8f374,l
5c6a2cd221,k
ef4a0068dc,a
43f6e87959,It`s 11:05 and I`m already on my lunch break
6eaf827d88,i
2108a598dd,capitan
29926e73ba,","
0549e452ec,the
0c3c7c7bb8,"we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad"
e24992b33e,festivals...well
67e807a999,Watchin` JONAS
8a87bf47ff,"oh dear, thats not good - I hope you get through it all with a smile"
71a60b0d75,Good Times
13fc020e08,I forgot to put on sunblock before getting in the car
edeb12d8c2,Morning Amy  xxxxxxx
0f38216066,Good
0c0d8f8839,happ
caac3e40f4,/
77a183021d,s
3d674929d1,r
3db348ca9c,cotton candy milkshake
00de41698e,ooks
3412e405af,Brad Paisley+Alison Krauss- Whiskey Lullaby...so sad  but its awesome!
12bc6d87cd,!
453c9e618b,v
ce5ca48d51,d
020fb88dfd,goo
901d674697,Or maybe its just us ....
c21cc8363c,d
df1c3869bc,Hi Miss.  Isabelle here. :]
57a04920cb,stopped
a86631f434,amazingl
16e8dd810a,symphonic I
c792081151,hate
27f1fa3214,s
f72f91f537,is that it`s welsh name?
b4e4ae9fa8,"And with it, I can be online even after I have to log off habbo"
42b9e3bcd8,still
24d0241a1e,Watching videos on youtube with the bf.  Thinking about going to bed soon.
612a1d2579,o
adc18c23b3,es imposible no amar starbucks
2ca5660e66,May 10 is Human Kindness Day.
b72c084326,we found a ride
78b0079657,I was too sleepy earlier and i didnt get to see matt
b3fff2e516,Dahh- I do believe it`s time for bed. G`night
c934b415f3,quiz
506f3859f7,Just dropped my sistah off @ lax.    #fb
d11820cc61,grea
df5532b297,only you babe. <3
b1452fcceb,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...
62622c4703,aaaa i cant go to his pagee  It really exist?
2a298d5810,i knew a horse called dollar too
1d01800a1a,just bought a magazine
46fb091679,G
4c1ecef2d1,started
600c1c5e3e,f
88fed93051,euhm i`m french and i don`t really understand English . poo..
501ae0d4e7,(to
9376ee9179,d
dd769c510f,y
ef99cbb940,"OH WAIT, I read that wrong. OK hellboy"
e07daddcc5,o
5d24a08a76,im seeing this guy 2moro arvo after skl cus he asked me to
a1b3b201c7,Six feet under theme is on jjj
78dc89a01d,issed the
042a6e7223,sorr
1f05a6ab64,Man
9ca1eeb952,I should stop trying to reach
f8a771d8ac,t
7dc906d5a1,painful
7cfe40cca8,_OKeefe Yay! You`re on Twitter! You`re my secret celeb crush!  (too much info??)
3a228e58c4,R
bab6ffe982,im back on twitter.
a9e033d39c,I also found out that it`s also my last youth group meeting
c1e7fe449e,Last
16d6c2fbb9,"haha ofcoooursee you do, its pretty much a must, and pluss its dress up night, jst added incentive"
dd97ca1de7,i
be89d69b8f,hubby is snoring!  but I still love him
46e338c6bf,town
45b19d7234,Am I the next Blumenthal?!
2e4474001e,wo
3a2ca6055e,un
5178ae8052,"wears prada,"
a8233e9e1f,`s
e668df7ceb,sleep
bd12268d3a,"http://twitpic.com/4j8yk - Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova"
19fab017a2,Happ
b0d1361181,grumble.
baada612bb,ast
c2c60b07d6,bee
5b7697bbf3,m
3e9b63d6e6,About to go on 6 hour journey home
3b4ed98aba,Sorr
8783d1b3dd,irthday
