textID,selected_text
188b9c7830,", finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor."
1fe10d2ca0,to the doctor  anyone wanna do somethin after for a bit?
a3fb74f5dc,sorry
28f000e641,f
47aec7e3be,x
bed93bf281,"Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!"
6b26c88946,headache
6e0afa80e6,I tweet sooo much about you. Gahd.  Hahaha!
15b87a49f3,love
3ffa66d4ce,is freaking exhausted...need to go to bed....gotta get up early YUCK....HAPPY MOTHER`S DAY TO ALL YOU MOMMIES OUT THERE
53ee11336d,"Well, it was very inspirative day. There`s no room for design in todays schedule, so i`m heading to bed"
d8867e4d4e,I`m not posh enough to read Tatler
cc0c768721,fun
2cda933608,sorry
33bd28dd68,"Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel"
6cbf145ce4,"_ thatd be likely, bein that i lived on campus ha...i just moved back to the cov"
8af75c49a4,t
e9ad937f82,_McFly LOL nah ! of course you`ll get the DVD first since you`ve already ordered it. i`ll sign up to Bebo on Tuesday then! lol  ****
90ea5339ff,Happy
0e9cdfd3a0,anything!
0193047902,miserable
f50863de3e,o
44f7d98e16,good
0ba5254ea9,New toys.
51f4502988,s
f3ac3b70a5,"lol, get to your bed"
b3cae5cd5b,u
cf9896daba,Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv
e41ae07da9,e
5dbccb0df0,e
14ba250631,s good
fc07138564,nk
10eae3bce0,c
4e130ffdc7,ry
911670511d,good ab
f5bfebd4a2,finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!
05be2d3dc7,s
e299da7d2f,we won`t be in town  email me if there is another one though.
963e4d81e7,hate
391412ba43,I love colorful horsies
504cbed5f4,bye for now people .
187745f502,y
a61b26ff39,"On way to the wimbledon with  to watch star trek, IMAX baby"
f1441fcdd7,hocke
6585732a49,d
93268ff40c,OMG~ that did not sound right...** U Better B Grinning **  thx
34efe57af1,Awesome
951f82ea22,l
47a4e539a9,Haven`t a clue about this twitter!
6417912691,Happy Hug
a2e0a7c278,sorry
9fb230b118,Sad
9e7ce81888,happy
716bbb29cd,_ci ewww poor you  wish you all the best! thank God there is Rolland Garros this month isn`t?! ;P
e2201c2019,good thank y
a11fc3a9d2,on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!..  ..THEY CALL ME STARBUCCZ ****!!!..
5d2f88ed7c,finally home for once after a dope **** week
634cd0b8a9,you just got one more!!
1de3852981,y
59cac7726a,.
bdef20bbcd,r
8a30bc90f2,excited
1d36d815e9,es
a9867928fe,not too bad
47a29253a9,...normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.
76dc12a6c3,s
ff33392302,My mind is calm & my heart is happy.. Life is good.  ? Would it be ok if I took your breath away? ?
ce39d76749,I don`t have a subject line on my phone...  just normal texts.
ef420f43fe,Driving to work running late like always..... No time for starbucks
be74e9dbcd,u
c9359dece4,Press `Ctrl` on bottom right. The underscore for E71 is there.  KY
f8b923bf44,Just got Back from the Gym Wanna chat with some new people  Lets talk! haha
aad244f37d,*hug
cd5791e778,Hope
e24b42a23c,****... long shift tonight... I really should sleep but I`m not tired. Had a nice talk with Jon after work  Gotta love that boy!
4ba7c470aa,i
b8d2a9667c,c
9a20c80b2a,guess its a no go girlie. I`m still at the gym and work at 6:30am
5c452788b2,bad
f00a0c2e34,me either
55271d7e37,Could`ve said hi. We`re off down south tho
ae553a0f0e,"Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva"
d401179d8d,i love cobra starship!!  thanks
f7f6d017b7,Thank You
79b2115dc0,"has gone through about 6 tea bags , call me obbsessed , i say thirsty"
a633d8e328,"Okay, seriously. you`re all going to have to forgive me while I gush like a little fangirl for a few tweets"
13443d3ba1,Yay! Power = on! Phone = charged. It`s hot
442e5b1106,what am I going to do without my ?!  SKYPE! haha
95b1990bcd,v
68cbeb3bc0,ired
f16554ab38,great
a881027b76,my school is like the only one thats NOT on vacation.
0682174ce4,miss
32aa82cd97,OMGZZZ i just realised homer simspon aint real :O  haha !
103d918843,u
e6a8675ba5,_WOCKEEZ i wish i can go. But i`m not in US
8aef9288d8,Hope she`s okay!
d4ab09d7e1,In Greenville for one of the last times.  will be moving to MD soon. We`ll be back Eastern Carolina.
84ac42ec03,YAY!!! I think I found it and a few more
da792a629f,darn open source software and it`s security holes
1a07a595ea,thanks  sweet
8e2805b232,feeling muc
82a2025c55,so tired
62a4b3a6b0,Gotta love nasty weatherrrrr.  so jealous ur at knotts
6b74e03b6d,Oh I`ve got that one & the stp x step one on VHS. Tried connecting our video to harddrive to copy to DVD but didnt work
03fcc80e39,so true
ec1c6989b0,g
03bab4f229,e
0b5c2a7d7c,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol"
eebd99614c,feeling sick
ebceac553d,Achieving a new appreciation on how a xml build script can really be painful and cumbersome
51b158d925,YOU MAKIN` ME ****
9c4ba03196,Chica! Two more days!  I want the US Elle too.
f9365a2281,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going **** !!
44eba69b30,oh wow...hope he`s ok  u take him 2 the vet?
135881f2cc,best
7d7ffdce15,is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it
021e229b02,Welcome new followers also
34cce13acd,I never knew
c6e226f30f,nice
baaa649aaa,very impressed
02df85ec66,could be.
6249c831a1,If you`re going to actually read them you have to at least sign up  no fair!
414bc62f47,r
e256f4abbd,i
db7d78a282,love
8aab396dfb,What`s for dinner?
16156ad08f,I wanted to beta test but saw the thread after the results were announced
c999fc1166,s
e60f1b5116,u
1186ca4490,i
5e3329b158,miss
17fcf9a88f,glad u feel like cooking I`m so tired
6b6ab66504,s
456269ec59,class color day tomorrow! last time!  I have a lot to remember for tomorrow but I bet I`ll forget -_-
30cba3045d,d
db5af28c8c,it`s my evening.
8c444dc3b1,d
f86b6e8449,u
151a64828c,what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper
4bef75bc07,hanging out with the goddaughters
2302ebbe9e,? American Pie FOREVER. I`m watching it right now. They`re running naked around on the Streets! Would you do that? I would  [ NOT ]
c899c9553f,"Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q"
a5932c1ecb,d
e8f3f93649,Cause I`m not hearing from you guys!!!
10e155d558,heyyy! how are you todayy?!
68a34d69d5,e
90d95ff1d2,love
e97d6bd4ab,r
7096e797f5,love
9d8354af23,thanks!
8b9c2a5e50,r
302180e45c,pefull
23ec28e7d0,hasa Lemon Cake in the oven and is going on to make Pork Casserole  Domestic or what!
0f0304d4ca,love
cc16fd208e,"Tired, tired, tired.. Didn`t sleep well last night..   Thought too much.. Slept not much.. Glad that it`s almost weekend!"
2d7948652a,love
9e4276516e,l
4045b7279d,fu
a499c36461,miss my Highschool
a60a993e5d,like
2b63dd7b70,sick
14a7689905,Happy mother`s day
192fc7cdbc,o
eb750f1bb0,"Good morning, baby  Yes, i slept like a rock. Refreshed & ready for anything. How are you? *hugs you & doesn`t let go* Miss u"
b43a159bfe,Chabibi. It`s a long running joke. I don`t give a flying **** if anyone follows me at all!
bb6dfc60d6,Starving. And Alyssa`s mom would bring her subway.
b96d1a0e0d,k
4dcd538cc3,s
04510889b6,y
ff0ec528ac,pretty good. Nice find
a3547a832b,May we be humble but Bold for Christ!  lisa..
da9b0c9767,best
b2e6fdc755,yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
95dc9926b8,u
4c479fcf3f,sick
108817ba14,Yes it does
36ab892bcc,Hate
aeda6e2145,r
413de9fc40,d
d9f1ef6dec,love
0ffe509e87,ad
dd9b29bc86,r
452852e92d,Somewhere in the center...
8df54b96bd,Checking out zensify on my iphone. works fine but no landscape typing
b1c3543a34,hope u feel better sweetie
bb7e9074d3,bored
8ca499152a,Well im hving another one today yey
a48347fc7c,Come hang out wif meeee
5605ea7b04,s
7670707697,"Woken up finally after a long night out, tea, toast and TV coming up..."
5cbc350a9c,I see...
55e507edf7,ard
4f6c17bae7,!
1ea2a33153,Miss
81f517eb65,training again today.
56856f4254,scared
e39af9f170,no omelette today  dim sum tomorrow! FEAST!
a77b72e2ba,n
51373f5fde,"Up, I slept in till 11.02 !!! Shooting a new vid today"
8bf994aa45,Fun fun fun
7a775cc933,If I were a transformer... I`d step on people just to hear them *squoosh*. But I`m not so I guess I`ll just have a cup of coffee instead.
e9928f28d1,u
31da83a5c0,will be MIA until june 13.. finals
7a5488cde5,Happy bday my beautiful aunt
57b52dc10e,"No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k"
b979e7ab77,a great Sunday
bf6bc50126,love
d0d220f225,awww NO. you`re not ugly.
fa67ea8b66,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day
abc7df8d02,Awesome!
d9639a0a97,Love
c4762c335b,"Hmmm.. If I skip the grocery store and head to Walmart, I could potentially leave with so much more."
9f0e891802,I never thought falling in love can cause so much pain...  good thing that I`m so over that phase!
2d491261d3,haha it`s great. but i slept horribly last night.
db0f03aa1f,hate
cd66a92db0,so bored...miss everybody
4b58e4b8fc,thanks! Will check next time I`m in Target. It`s over an hour away
42bba2feb9,n
c11e6ce43e,Soaked in the rain in 30 seconds and I wasn`t even hiking 8.4 miles with 2.5 miles in the rain like last weekend.
92a62054fe,ovely
9bdcfc75d3,Just got a shot on my arm. Eww.
3a2c407f74,how come when i straighten my hair it has to sprinkle
0f2cdd75bd,ry
7f392f9c06,ot
b6e3418ebb,"I know, but I`m on Rogers and I`m pretty sure they don`t have the same agreement with Twitter."
21804d7013,#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside
0cefe48978,s so good
cff6813239,ooo nice
2575ae28e3,"OMG, it`s JULY`S LAST DAY!"
2dd03daf93,Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.
f5b2b40c51,Sick
00456b08af,_09  ii No!  GRR   oooh Aiden Lol   x
0ca8f32507,"waking up again, this time with a hot cup of coffee"
947a309643,good
7f6299624f,e
a7b4ba7093,happy
82b813755f,u
7c25a30b87,i just dyed my hair
854f55909c,yard house too packed. Three people deep at bar.... went to pf changs....got right in
5ca138e6ff,Cavs do it again!!  Oh yea!
bf7a986c6d,Is warm soy milk and amazake with cocoa powder and agave
b1551b8171,"Made breakfast for bf; went to sears to pass my drivers test! stayed with minh for a lil, sauna&spa with aunt, uncle & mom; FINALLY HOME"
b909528ab1,: Out to dinner for the fam and Grandma for Mother`s Day.
08ba8240a8,ry
b94dcbcab7,y
9637558503,good idea
58e308fee2,s
5c6c767fa8,"come overhere then, the Dutch don`t dub  might go in an hour #BringTaraBack"
cf81e8e620,wifeyyyyyy  me no likey u siky
137c7c44b3,s
3c9195bb07,great
84b820a24d,k
08a5e90bc7,love
29fa1f6ee0,r
13cbbc1fd4,Thanks
b5d0afccb2,"Enjoying sunshine in the park with friends, pale shirtless footballers are not attractive I`m afraid"
848beb8722,'jaunty jackalope' `s too boring a name; 'intrepid ibex' is still my favorite among them all ...
cb9deb455d,miss y
f18b9435c8,with
da01dac6c1,e
f97d08c789,o
19c2805636,"pfft, cydia apps ftw, code on the phone, make, reload springboard"
a2f0739de7,Great
f7343e72c8,tweettttt.
f6935311d2,doesn`t sound too great
a8f2acd515,sore throat. Planning the TET outing to Marwell though...good times
226c008eb3,Hey!  Who are you closest to among all the Disney stars?  [I`m a Filipno too. D]
5e06140be6,s
b05ed71c4b,"I wish I was at Disneyland or watching Star Trek like other people are doing. I swear, I must be the only sap who works on Fridays."
d86c27f2c4,u
246efc1993,"weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha"
a0235f0820,great night
2724775d6b,miss NY
8fc4181fdc,i
21c4406bdb,disappointed
9c2bd778ea,sorry I didn`t message you yet... I couldn`t get my thoughts straight. But tomorrow I`ll try  goodnight
7440e87ea2,O dear! HE`S HERE! OMGOGMGO.. U didn`t see that I was going to **** u..?
46cd10b44d,Oh wow  ouch...
c1b74ec74e,it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT`S FRICKEN HOT
bde6f3102e,I have a cam sesh lined up tomorrow with my c4s winner  ill post screen shots in my lj. Friends only unless you convince me otherwise.
b2167e666f,love
737158a766,thank
1ee016521a,*sigh* another two out fly out for Papi
1f8667cb8a,d
f145992965,d
d635eff196,wonderful
1b9365dfe5,"It isn`t easy!  Be there for support, it is the best thing you can do is offer your love & support! Lost both of mine early"
7d64708739,*
4523e9508c,tired
ef65c447ee,s
4a42781a20,s never good
fdc3815cee,http://twitpic.com/33hus that`s my baby
1b2d3ffabf,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki`s book so i can hit a cleaner"
5ef20e6425,es
77ba0fee75,#powerblog What is this powerblog challenge you keep talking about?  I`m a newbie follower
aeebeda0dd,love u forever
bf8bf74559,e
749b3d96cb,ired
78ded86e34,"shall bring his own glass to work from tonight, no more `half half` hor!!"
8d0fdbed6d,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6
1b964555f4,"Drop the girl she`s only got it for your heart she`s sure to leave broke and bleeding, and you know she`ll turn her back on you.  I lo ..."
dcd3550bdc,i
13faba9a16,5-4-09 what do you think ill be doing tonight
c65146e7c7,i
086123da3c,bette
42ce17b684,o
939ab02a42,r
b6d449ddb9,Happy
5c4961181e,playing the game of watching straight people hook up but can`t leave because of another reason
33e19d25f3,good
d237ef7b62,k
930dd5f91d,"At work   leave for Berlin at 17:00 by car, will be a late arrival"
49e7efba0b,sad
3b092c1024,"My grandpa just told me he feels useless. I said, 'Papa you`re in your 80`s, you just do what makes you happy', somehow I doubt it helped"
318050f9de,im gettin off nd watch a movie nd have a couple of drinks nd shots   ill try 2 get get back on if i can
91c1124c67,!
a6c9815d51,MY
55e361033a,It should take you back to colorado where you belong
66d96c11db,g
3f937bf4f0,Happy
b100739bc6,not
4ff46fcdc4,s
bffa3ddd61,miss
dea8c68755,O
18ed98243c,!
c939514b1b,k
3205903aaa,TV time  see yall later! xoxo
c3bd43392b,i have to be at work at 5 am  ... thanks to me ppl will be getting their freakin starbucks. peace out ppls!
4f187e340f,Hope you feel better
bf3001dd7a,love
267535b350,awesome!
82954d69d4,u
6a26fa6aa6,thanks everybod
8d38d496c3,t
d85d4f4fa8,never noticed that before but you`re right! guess that`s because my heart is always dreaming of travel...
b7e6d162e8,d
86c1ce42b4,I be having a drink with Marc while Izzy is sleepin  woot woot!
7dd0e2f478,d
5c1f8d3595,"Hey.  I won`t be coming to town this weekend, because I don`t have a day off until next friday."
c0db8835a5,fun
367b67dd15,G
0da29ca73f,sleep time  big/little lunch tomorrow at olive garden
933e0c5446,s
6d891bbc30,can`t be nice
bd89c3d89a,Good mor
5eaa57f29f,r
f2c9e0392f,s awesome se
eb8fa26e76,lost
c241e538b3,MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO
ce2239f2dd,Sad thing is samsam loves my sexy crooked body! And she wants to **** it now
2e01ec0f55,"Up,dressed, and out the house for 11 am on a Sunday. Off to see the fishy fishys"
9d7ea6f2c0,great
07a6947b68,need to go to work soonish but i really dont want to  also trying to save money... life is fab (not)
0346c4f66f,r
f22ef5b614,really good
a992c7dd78,r
c7ba1b3f17,l
8630921b7f,"jus woke up, late  runnin to work have students to train!"
d6f0e4ac5e,good saturday
8f8ac1bc28,I know how you feel.  Takes far too much time out of my life!
b6e65f1dd0,"Played ball at the park, coached a youngster on fundamentals.. Goin home to steak and lobster.. Word up"
e60b840b0f,Oh good God crampss
4702ea7cfb,feeling pretty energ
55b3fcc26b,"I have drunk hickups. I had a pretty laid back, great night. But I still can`t help but be mad about the situation I put myself in"
d9e249144e,So its Superstar Sunday?  is one superstar I know   #sunday
46b63cf74e,"?. Pick up that, as fast you can!"
764ca7a97b,June gloom seems to have arrived early
d237b12c6a,o good
e9a77f858e,s
ac95551286,a
6cbd2be7e2,Can`t wait 2 hand in work tomorrow then im practically finished for the year  yay!!!!!!!
e093ccf86d,es well!
e84447e448,The creeping charlie is what happens when I neglect the yard for the whole spring!  Thanks- &  would LOVE to see yr dogs!
a279d174ac,yummy
e4a4d3f0b1,Two more tweets to go for 2345 tweets
e1e0bbe9f5,aw it was so sad  shes too cute!
43887b9d65,Love
3810490121,f
ba6e4b615b,d
246df0116d,its cuz you love me. dont make me sad
3627f662b9,im awesome
88a400760a,sorry
4a265d8a34,****
0b8f6ec255,_ oh i read that
759016017b,miss
78dbc5841a,"getting ready to head out to Camp Allen.  Unless somethings changed, that means no phone service for about 24 hours."
bcaad4a070,elcome
fead96f70c,i
f1660e689c,a good st
f99bd6c8f3,MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?
dfe207079d,"Walking the puppies downtown. Also, mystery of missing cat solved: he  locked himself in basement for nearly two days."
2adfc92acc,i love
0591381367,t
8c5bb48dcd,feel like ****
b29ac23fe2,"_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!"
9d980a3040,you do realize tom fletcher from mcfly JUST posted basically the same thing!! TWINS!
581b478e95,r
ff87d6fe69,I`m researching NYC stuff.
bbed8dbf57,what is it? i cant get onto bebo on this one!
bb6bbbc15b,!
29e5ffdd54,morning.any plans for today?
ad24014a6d,r
95005befea,retty
9f07307c90,i
e1424a04da,hey mate fancy finden you on hea
67d6007d7b,is
4e9f3e5a03,amazing
d6d9a3d7af,e
49f811f90c,_bob7 I`ll update you. I had to leave him at the vet for tests and xrays.
a2e1121aa7,H
cc444d8698,Y
8a2a4790e0,horrible
94537563a1,s
1ee8770ff5,endless streams of tea~~~~... it`s a holiday day here... how do I know? it`s raining
e3b9c4871f,is back in fine old melbourne town....
d86a05fc77,a
ccd7b2af66,Missing
cea7a4580c,i
eb6534ae87,love
68461fb098,amusing
5616d9e12a,E
4541da9878,eally ARE nice
59fa0bb3bf,i
b973c046be,nts
323e53905b,great
88cf7f7be5,great mood!
34b385df7c,ts good
a5dc8b6912,y
10e27a89e4,l
9be9e20392,Great
35f393a245,i
740ed2a932,happy ish
4e9926bde5,e
b1c49a4341,Finished my Lunch
5ebdc20153,rblpnqte : 'sheesh I am sending one up to you .  I think you could use it  lol' RB DELUX... ? http://blip.fm/~5z36j
c0ac6ef8fb,S
87e7c38d7c,rong
e98226e842,Thx
58d1675286,m
f21bc918f8,sad
b68026044b,I jus planted a garden in my backyard
e909bd4e6f,"we can sail around the world, you and me baby..."
82df181b38,"Goodnight  PS- thanks for jailbreaking my iPod, stacie <3"
b1b4355d45,A SHAME REALLY
449e7733f1,i am bored. :| any idea`s of a nice site?
c4f3bed628,trying to get into the groove of studying  heeelllppppp meeeeeeee
184fc65131,with emma  going 2 see diversity today :O  x
777debe15c,"off to JFK (again), should be in texas soon."
5f814111a8,y
38ffd533db,o cool!
a1975f51a0,great
da6f322104,can u add ur link. I can`t find u on YouTube.
a5cd62f098,couple days?! Sheeeeit. Wish I were there. Have something at Cafe Claude for me.
2224270b7e,watching 'slice of life' (laughing at the songgg) and then going to sleep
a0e43ef72c,est
69b6e96b7e,h
c52a05ad6c,****
2cb7911332,just picked her kids up from Challenger for the last time.
215ba6dbfb,"Yeah, I wanted to say this, that there`s a @ yourname section.  A bit tricky way to find your replies, tho."
4b8cb4449b,Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
d29c52c068,Right. But Iï¿½m a stickler for correct DPI export and color value  Iï¿½m going to dig in and find out if this is possible
086dc860e2,great
8b98227591,c
84cfb8e6d9,s
c474e24036,Y much appreciate
7224137f35,ur
ef3ebe4b6e,Working and watching Milk
d0d40368ce,great
a0a8bb5ad1,Y
16baf95861,g
61228c0da3,its my going away partyyy  `s.  you should come!
07de6aac6e,"Grilled again for dinner last night for the senior`s final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!"
ba144c3e3e,thanks! I love a good bargain
f41c115a5a,hank
9f2722cb94,"@ the Eldorado house, goodbye Aliante house. *Memories made, memories fade!"
c6a4c7d952,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school
8f265d6787,great
dcbe6abc61,heeeeey baby ? where are you?
d635bacdef,I will! promise to bring me back something from the moon?
b582565703,****?!
1e94709bf1,last sunday before going home!
879c1d41a5,"LOL!  Considering the recent debate on DL, I`m not touching the bad boy thing.  I like the logical ones."
54e7ed4016,sorry
a0d19c232b,lame
16f48ba6b0,s good
e7f066d4ab,fun
16466ee641,OH MAN I WOULD BUT I`M FRESH OUT
06a80bb433,Sorry
38e14152a1,r
8b6ac2e9b0,perez....... The YouTube video isn`t working
e2eb7ab659,nice
34902d475c,great
5ca1ff6525,Happy
d8f007f8cd,is
eb3c1f7bcd,good
7949730012,why weren`t we invited?
a00b2b3fc0,u
91391ebc59,nope. Gone.
69b8e4ccfd,love
a8a46f19de,amazing
3b92cad313,s
61942aeba7,cut
cda99b71e2,glad
b62137d248,I just single handedly killed 4 flies and a crane fly with my hairbrush!! I`m gonna go disinfect it now...but bugs beware!!
a0107e5995,hate
7aa40e2446,She lives!  You were so Twitter quiet after the race. Recovering or celebrating?  ps. #20 Fem. in your 1st marathon Wow!
9b67b05a3e,d
d073fa9b62,"I kind of miss a certain someone already.  and, i never get to see him again."
b4f4e14266,: yes!
5ed54c5464,i guess it wasnt meant to be..
5210ebf3d3,2nd period studyhall + remembered my ipod = music time!
bbbccb9c0e,ann
6712b0174e,I want a new lappy
caa8d94c9a,eel really sic
63d0fdd158,u
46d4f2ac04,s
ccc28871be,a
242d92151a,hate
8b8862c52e,u
1df8ab717d,r
5bc4e623c4,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106
e23e572868,I`m writing more fanfic.
4a0fdcd770,s
9801d078d0,_ haha tell me about. I`ve had this feeling everyday of this week
4ac14855b8,s
882af56246,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake."
95f51baf42,morning T! I love their breakfast! If I wasn`t stuck at the shop right now getting maintenance done to the ride!
dd50061c6d,Can`t change my profile or settings
55c8976ea9,d
4c047404dd,Almost dun choreographing the dance
8f6133751f,o
ce1364effe,fair
071d00752c,You are doing the right thing though.  A fridge is where vegetables go to die
6a74473449,Buenos Dias mundo de Twitter  eating b-fast and watching 'sex on fire' video b4 I go to work !
26f6672d1c,NICE
03180131ed,d
d297bdeae3,u
757e6e1942,g
7f837b4c33,sweet!
105ad069f4,fun fun
a61457878b,d
6f3620c65a,i
503f1540e8,g
10963273b9,Almost lost my phone.
6089840781,Hope you`re enjoying
9ad738db4f,lad
b405b0f16a,allowe
44c728cea9,At the movies. . . About to watch Star Trek!
9bf2e0669e,_fisher Hey!! How are u??did u got my reply??
f2593156e3,e
e1966420eb,wish
24d4fa8e2b,u
3ff2046ec1,s
f7cbfff26e,Is pretty hammered drunk! Props to me! Two nights in a row!!!
90273f6b75,"is up, slightly later than planned... gunna get this essay done 2day!!"
e5d05cbae2,aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best'
010f0d489a,amazing
0279e2a82e,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...
6e92673716,d
4e8c75d9bf,d
c03050f05a,u
5fa8384ec4,i mean monday take the test monday!!!! please o please !
7bd9d19610,Hanging with  for the weekend
5d6e6661f6,i wish paramore would come to ireland
4f09c42f8b,'They' being the husband or the girl?
da59221e53,a
2337674f00,So what does that make a queef
91b3ebad65,good
fdad0d0181,ucky  happy birthda
4da2c62c50,miss
6117fbee73,**** that sucks
f17085b40f,He`s off...again  i wish he would make up his frickin mind...
51892cf392,night boyssss
9a03198e38,"need some more enthu movie guys for that. Right now it`s just you,  and @_Anshul"
e11f3ec1a1,love
5bd5c7e22f,<
1f32a8f374,great
5c6a2cd221,love
ef4a0068dc,u
43f6e87959,It`s 11:05 and I`m already on my lunch break
6eaf827d88,Thanks
2108a598dd,sed
29926e73ba,E
0549e452ec,bored
0c3c7c7bb8,"we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad"
e24992b33e,Love
67e807a999,Watchin` JONAS
8a87bf47ff,"oh dear, thats not good - I hope you get through it all with a smile"
71a60b0d75,great
13fc020e08,I forgot to put on sunblock before getting in the car
edeb12d8c2,Morning Amy  xxxxxxx
0f38216066,Good
0c0d8f8839,happy Mo
caac3e40f4,love
77a183021d,i miss you too
3d674929d1,great
3db348ca9c,cotton candy milkshake
00de41698e,f
3412e405af,Brad Paisley+Alison Krauss- Whiskey Lullaby...so sad  but its awesome!
12bc6d87cd,fun
453c9e618b,love
ce5ca48d51,u
020fb88dfd,good
901d674697,Or maybe its just us ....
c21cc8363c,lonely
df1c3869bc,Hi Miss.  Isabelle here. :]
57a04920cb,funny
a86631f434,retty
16e8dd810a,symphonic I
c792081151,hate clar
27f1fa3214,best
f72f91f537,is that it`s welsh name?
b4e4ae9fa8,"And with it, I can be online even after I have to log off habbo"
42b9e3bcd8,ame
24d0241a1e,Watching videos on youtube with the bf.  Thinking about going to bed soon.
612a1d2579,d
adc18c23b3,u
2ca5660e66,May 10 is Human Kindness Day.
b72c084326,we found a ride
78b0079657,I was too sleepy earlier and i didnt get to see matt
b3fff2e516,Dahh- I do believe it`s time for bed. G`night
c934b415f3,s
506f3859f7,Just dropped my sistah off @ lax.    #fb
d11820cc61,interesting
df5532b297,only you babe. <3
b1452fcceb,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...
62622c4703,aaaa i cant go to his pagee  It really exist?
2a298d5810,i knew a horse called dollar too
1d01800a1a,just bought a magazine
46fb091679,g
4c1ecef2d1,e
600c1c5e3e,fun
88fed93051,euhm i`m french and i don`t really understand English . poo..
501ae0d4e7,miss
9376ee9179,o
dd769c510f,Thank you!
ef99cbb940,"OH WAIT, I read that wrong. OK hellboy"
e07daddcc5,s
5d24a08a76,im seeing this guy 2moro arvo after skl cus he asked me to
a1b3b201c7,Six feet under theme is on jjj
78dc89a01d,missed
042a6e7223,sorry
1f05a6ab64,miss
9ca1eeb952,I should stop trying to reach
f8a771d8ac,eel special
7dc906d5a1,painful
7cfe40cca8,_OKeefe Yay! You`re on Twitter! You`re my secret celeb crush!  (too much info??)
3a228e58c4,Thank you
bab6ffe982,im back on twitter.
a9e033d39c,I also found out that it`s also my last youth group meeting
c1e7fe449e,y
16d6c2fbb9,"haha ofcoooursee you do, its pretty much a must, and pluss its dress up night, jst added incentive"
dd97ca1de7,s
be89d69b8f,hubby is snoring!  but I still love him
46e338c6bf,t
45b19d7234,Am I the next Blumenthal?!
2e4474001e,d
3a2ca6055e,e
5178ae8052,poor
a8233e9e1f,happy
e668df7ceb,nice slee
bd12268d3a,"http://twitpic.com/4j8yk - Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova"
19fab017a2,Happy mo
b0d1361181,l
baada612bb,e
c2c60b07d6,fu
5b7697bbf3,wish
3e9b63d6e6,About to go on 6 hour journey home
3b4ed98aba,Sorry
8783d1b3dd,happy
9f54a6a14c,"Monday, Monday. Mr. Cade is home on the couch & I have lots to do today!"
6d3ac05185,good day
35c76e45ea,Going to French. Anyone want to pick me up?
63aedbe9fe,o
69b4cc5d84,ored
948a4112c4,Love
13bea3b5b1,Perfect way to end a totally boring day? Sleep. Goodnight
5d6c718979,y must i hve graduation practice...all im gonna is walk
ce4f7c4a1c,Love him! Thanks Bob
1b2389296f,s
3949edf03a,_go you sure ?
