role,task,run_id,parent,source_children,finite_children,published_unique_edges,status_target_children,status_certified_invalid_children,unknown_status_children,unregistered_missing_slots,validity_dominance_edges,certified_relations,unresolved_relations,source_pair_capacity,published_coverage,certified_coverage,coverage_gain,lost_relation_recovery
train,spooky-author-identification,cards_senior_0804.jsonl:7,spooky-author-identification__f5cfb80baaa843719d02c5e3dde4d14a,3,2,1,1,0,1,0,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__f61e8b3047ef438ca5fbc5fae522c8bf,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0730.jsonl:7,spooky-author-identification__f647465b90964ccebec76b5c677fe1a1,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0726.jsonl:3,spooky-author-identification__f6947c57d3194267b5c7b9d06eabef7a,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,spooky-author-identification,cards_senior_0730.jsonl:7,spooky-author-identification__f6e8becb68834c51b61ca0431f7d04fa,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__f84bee01b74f4f1d8ebea328b5f64563,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:7,spooky-author-identification__f876bb4b6df240c39e99eea052775c7f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__f9265307a192487d836b62e1e3f26ded,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0730.jsonl:6,spooky-author-identification__f96f797f21fe42ae97f0d81277695afa,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:7,spooky-author-identification__f98f8016849e4414bc294d12dd623098,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0730.jsonl:6,spooky-author-identification__f9eed2c1bd3a4066aff2dc85e7cc4960,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:7,spooky-author-identification__fb1112d0f5494515a4e7f6d94de426ab,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__fb42613852a747ea9e3e9effe02ab80c,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__fb4d6b91e36a4ad9a237182ab4f385a0,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0804.jsonl:8,spooky-author-identification__fb7a4c45ca084fa5ac14688ce018f694,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__fba1bfae19634b639885f847df0ea136,3,3,2,0,0,0,0,0,2,1,3,0.66666666666666663,0.66666666666666663,0,0
train,spooky-author-identification,cards_senior_0801.jsonl:5,spooky-author-identification__fdc04790fd2a4a7a9b23a837f86ddc64,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0801.jsonl:7,spooky-author-identification__fde72b71d409469399f6bc985e94b72d,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,spooky-author-identification,cards_senior_0730.jsonl:7,spooky-author-identification__fe83912effd342eeb512b94300b7c418,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:23,tabular-playground-series-dec-2021__15925a61473f46c18ef76b958a916b46,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:35,tabular-playground-series-dec-2021__162ffa8f5de4443f87d897bc465938e9,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0811.jsonl:17,tabular-playground-series-dec-2021__16a997cfdb654f7488c6225ee728e023,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0811.jsonl:19,tabular-playground-series-dec-2021__1f4446cf59a74c69906a15b2906ba427,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:35,tabular-playground-series-dec-2021__2b253bca189e48acaa5a5edfaa5663a0,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0808.jsonl:16,tabular-playground-series-dec-2021__378b12a504974532a326ffb58dcb9ebb,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:33,tabular-playground-series-dec-2021__39acee1033f64e3abb9b644812719218,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:21,tabular-playground-series-dec-2021__53150c847b1f4754a4852b27ef8caa9c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:24,tabular-playground-series-dec-2021__5d59b7e43e1c4aa0804dcff82300642d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:36,tabular-playground-series-dec-2021__7008e15fce1a4146a47d954b6fa60150,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0808.jsonl:16,tabular-playground-series-dec-2021__705be9934a3f4376b60c16b6bc830dc3,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:35,tabular-playground-series-dec-2021__71599d7220de4081890c250d869e6489,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:23,tabular-playground-series-dec-2021__7fea8c36b4484f2c8655c5c7077abbd4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:24,tabular-playground-series-dec-2021__a6a2acfbf61e46c6addbdc14422030e6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:25,tabular-playground-series-dec-2021__ba084f1ffd384553868693fc25c1d209,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:20,tabular-playground-series-dec-2021__ba79580d2af44a08981535a2a888da21,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:20,tabular-playground-series-dec-2021__bc004ad423fc49c5ab4219c40b94f7d2,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_senior_0807.jsonl:21,tabular-playground-series-dec-2021__c65b7a392232441490c3412523fe9e66,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_ours_20260727.jsonl:38,tabular-playground-series-dec-2021__dbcdad4987314897886f81501c856226,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-dec-2021,cards_senior_0807.jsonl:20,tabular-playground-series-dec-2021__e314d64992e447f8b4c2db60bf4952e7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_t3era_missing.jsonl:15,tabular-playground-series-dec-2021__ec18604ccb2b4ac4b0efbaed97200759,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-dec-2021,cards_senior_0801.jsonl:37,tabular-playground-series-dec-2021__f876daa8162f41108a6f12635d6835c3,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:24,tabular-playground-series-dec-2021__fc428a20e9224208a182b5ebf0feb228,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-dec-2021,cards_ours_20260727.jsonl:23,tabular-playground-series-dec-2021__fde714e5c3684688867eccffe8e1e6a6,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-dec-2021,cards_senior_0805seq.jsonl:25,tabular-playground-series-dec-2021__fe92acb716584d88bc66768ea972a464,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0729.jsonl:12,tabular-playground-series-may-2022__05e71401d750464682bacabe499a000a,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:124,tabular-playground-series-may-2022__0d2617dd9128438f8f16f80601a515e0,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:150,tabular-playground-series-may-2022__127a6fd29a204b13b9de2c80eccc2fd1,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:20,tabular-playground-series-may-2022__1398e0231b454a84a1366b16c9a74499,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__15899f2adb804e658d9c608603e4c571,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:14,tabular-playground-series-may-2022__16133aa7d8fc41a2a13c7c6668c96293,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:17,tabular-playground-series-may-2022__1762322ab87e4b41b2ddef2fa6564360,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:132,tabular-playground-series-may-2022__1b469c3155f643eb8a3af1ee3d694646,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:31,tabular-playground-series-may-2022__1c19507913f94c4cb31b79b38aea831f,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:21,tabular-playground-series-may-2022__24daa4cbb4d84a85a59a44b2ec2871bd,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:148,tabular-playground-series-may-2022__2589e0b0dbae4939aa8ab707cec65564,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:123,tabular-playground-series-may-2022__372d83a1a55143258377149c62eb0138,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:120,tabular-playground-series-may-2022__37a90c32accc4952aa6ea17e424f5d9b,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:29,tabular-playground-series-may-2022__38ce017068ef4e648b6ef231f65dfb1f,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:131,tabular-playground-series-may-2022__3d25ac6ee2c74a95b9d9c8f14ef4e894,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:109,tabular-playground-series-may-2022__3dc46c3f0fa942199e7bb86c17b0bd51,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__3e28e0f71b70442999446671a5bf3f6d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:17,tabular-playground-series-may-2022__42dfa96d428c42f8bddaad7ec661f2ca,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:14,tabular-playground-series-may-2022__42fc5dce95d845d89d2aeb66c45d1165,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:31,tabular-playground-series-may-2022__43044064cb684895839eae8b72976bd8,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:54,tabular-playground-series-may-2022__49f1f57b028b4eb296427b3629125df5,4,3,3,1,1,0,0,3,6,0,6,0.5,1,0.5,1
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__4efd601c57ba4c24b0e24d16d5483321,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__51a9de454f76456ab631c42dc7bb39d4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:125,tabular-playground-series-may-2022__52c1c09c298f44d194c0e806b40d76ac,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:37,tabular-playground-series-may-2022__532c38389f054ccba327481bf5918d0e,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:112,tabular-playground-series-may-2022__5401ee6db40d4870901965b033dcf164,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:37,tabular-playground-series-may-2022__548e46b50e9d444d8f8c090e92b436ea,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:117,tabular-playground-series-may-2022__554cb512b6c0432dad35fbc817131b99,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__55a8d7833a3f415ea36a1e9176e95b86,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__591306002f2345aabea2529cf56dee84,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:127,tabular-playground-series-may-2022__59b13294944a4874aa279402b690dbec,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:111,tabular-playground-series-may-2022__5f35ceca1dd3462cb4e89467693ff95d,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:123,tabular-playground-series-may-2022__60e6204359764fdfb4e38b493ad543ad,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:21,tabular-playground-series-may-2022__6f36e4f58251460ba3b6bf3afc35230d,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:117,tabular-playground-series-may-2022__72064231978b4100841eb6c45c7c4876,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:138,tabular-playground-series-may-2022__75518c214cdd42219cbd263bc4ab0d8a,4,2,1,2,2,0,0,4,5,1,6,0.16666666666666666,0.83333333333333337,0.66666666666666663,0.80000000000000004
train,tabular-playground-series-may-2022,cards_senior_0727.jsonl:9,tabular-playground-series-may-2022__789eebff50c54caca10ab3956def1140,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:31,tabular-playground-series-may-2022__7baf04add7c44c36bf86dcd73977b237,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__820c788e60e54f8f8173888618cda535,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,tabular-playground-series-may-2022,cards_senior_0724.jsonl:9,tabular-playground-series-may-2022__85ced79c11f54624bfc3c55a6a68ec4b,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:21,tabular-playground-series-may-2022__93680ea5c38a4d8797307b2a9fc1aa14,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:129,tabular-playground-series-may-2022__94c2344f95e449d080de31db5030edce,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:20,tabular-playground-series-may-2022__9736ff33ed4a4a34b80f76e9ad4d83ba,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0727.jsonl:9,tabular-playground-series-may-2022__a0c56f3de0924148b31dd83b154caade,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:21,tabular-playground-series-may-2022__a407d94b044b47c981a1df98effe9e42,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0727.jsonl:9,tabular-playground-series-may-2022__a66c836ccc274e44ae6ca088f89106ce,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:33,tabular-playground-series-may-2022__ab6f58a34cce4c039acf66f9728517ad,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__ad5be4ec893c41e8b1842294b2999919,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:118,tabular-playground-series-may-2022__ae903ca7e7eb4d8bbc7afea25a19bebf,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:14,tabular-playground-series-may-2022__af74d599dfcb4a5d913136a67ea028df,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__b21fc03c40b349ce8cddc49c7c1bc040,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0810.jsonl:20,tabular-playground-series-may-2022__c17637382ce5443c91b203f705db2389,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:139,tabular-playground-series-may-2022__c884b3228280411c85ab676dedc7ad48,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:132,tabular-playground-series-may-2022__c891f2b09d194397bd7fa0ccfb9c2b96,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:39,tabular-playground-series-may-2022__cac2a8f8f86444b28e6124521cef16a7,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:134,tabular-playground-series-may-2022__cecebb8aa79f4d3da4724e807ee1c6ea,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,tabular-playground-series-may-2022,cards_ours_20260727.jsonl:149,tabular-playground-series-may-2022__cf42458083204c8a92d897e6e80d3e94,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__e850035a434a415a80b1150745db6d94,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:31,tabular-playground-series-may-2022__ea87f8e0bcbf4c5589cf8d0637068d6a,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:14,tabular-playground-series-may-2022__eaba1b0ae7c44f6ca23c231e38b46e3c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__f831e8110b744757a9d6ecc6d6bb297d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__f9d58962c41a4167acccb3a6f216fdd0,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,tabular-playground-series-may-2022,cards_senior_0801.jsonl:30,tabular-playground-series-may-2022__fb9efbcbbc5848988e44ca9f7145f998,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,tabular-playground-series-may-2022,cards_senior_0806.jsonl:16,tabular-playground-series-may-2022__fdae677d855d4483ae63c75f0d4a446f,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__04544a83ba6a4fd7b8bf3406484daf8f,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__048e7c2c3efc4d8c95c93104aa9c8e31,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__0a491a42ae00492995866b7873c18ba4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__1496989b009b46f9908e0e1ccf11ace0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__2a24002c1d81425080eab6fe20f09388,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__2b289b02f30a4f64a7e7f73394d4d589,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__3500861e15204d56a0b1a35168699b1a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__5fae4adc36a245a1825b0a96d8437955,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__6b6d5fee235f4d35a9ee4ad0e2e5b04f,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__91ccbb1d0e3a41948e65539880faa45d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__ab009b07f70f431bbae176507ec77062,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__baf51b0867c04c60a4c2abf1ebffca33,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__d35a6c0cc6a04bf680fa542d67638cfd,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__d6ff3b4696a94b50b0fd55c55077ac6a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__d9ecbedab015430a95d346b055f3dfc2,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:20,text-normalization-challenge-english-language__dac947e272ed4c5c9c611eb780c71f50,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-english-language,cards_senior_0808.jsonl:21,text-normalization-challenge-english-language__ee2a793b786d430691cf8aa546b4b4a6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0810.jsonl:28,text-normalization-challenge-russian-language__0233d649301d4e53abcb9ae563caad80,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:21,text-normalization-challenge-russian-language__084a4e44548448cdb374bb9ddbf1ac59,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:21,text-normalization-challenge-russian-language__0858dd87120747218bfd9819d7e31ce9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:24,text-normalization-challenge-russian-language__09e73757ff1f469d89260c675747b905,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:24,text-normalization-challenge-russian-language__14b2fda3bced4f0f85f1c76ebc63c8f7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:25,text-normalization-challenge-russian-language__17e3c05876ce443386d0ded0670a2cc8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:25,text-normalization-challenge-russian-language__2294361308d943268ea64f2d9dcd3e33,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,text-normalization-challenge-russian-language,cards_senior_0809.jsonl:24,text-normalization-challenge-russian-language__24e33215f78d4e43bddbe86fe6225e6c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
