role,task,run_id_sha256,parent_sha256,source_children,finite_children,source_identity_available,missing_identity_children,certified_invalid_children,unknown_source_children,published_direct_relations,status_direct_relations,execution_only_direct_relations,published_transitive_relations,status_transitive_relations,execution_only_transitive_relations,published_top_set_size,status_top_set_size,execution_only_top_set_size,published_winner_identified,status_winner_identified,execution_only_winner_identified,newly_identified_by_status,newly_identified_execution_only
train,text-normalization-challenge-russian-language,c044a2afdd32c678a28ca79ab9337c48597b476975bfd6b0012cd6a091fa2a02,0eef869250ffb25e9a8712a2237aed098c893234ee633042d459e6b9a6fc9c37,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,a8dcda4a4b818302f346a2988e0ca8ef468a305e52147f4f17d3724fe5235a67,54dbf1845ca55e4267d8474c57f103b10198c90f5c130de68a998abe16262da5,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,c044a2afdd32c678a28ca79ab9337c48597b476975bfd6b0012cd6a091fa2a02,649813f07cc80a04258cd6e8b1a9f2356959359b0c95381c4421a686ee5e4c1a,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,fded7e9dc1a527dc2c97d73a28477250423a1b13bfaa8cf6a6ed9c984be5c04b,f6c3dab341d3f954a62bf3193795ab5bcd6491097c12a26db570faa7465489df,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,c044a2afdd32c678a28ca79ab9337c48597b476975bfd6b0012cd6a091fa2a02,0c075166ea7222549eae31375b3d36173cd56ba2f479186f7a74de5162b329a3,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,fded7e9dc1a527dc2c97d73a28477250423a1b13bfaa8cf6a6ed9c984be5c04b,386c49f6dd1c51dfa0b9c2944b6076480edc32db0f3aaa4c330a7674387645a8,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,fded7e9dc1a527dc2c97d73a28477250423a1b13bfaa8cf6a6ed9c984be5c04b,af89f3f457e0423600415cfd4036460f4ede3640accfacf70da2cad6cda3086c,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,c044a2afdd32c678a28ca79ab9337c48597b476975bfd6b0012cd6a091fa2a02,e21fc9c5c6080cdbd725f5e074925a02b51e5da6c12d3ef2d2efd5dc4b8ebfbd,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,text-normalization-challenge-russian-language,3bef012acc135f75bced8b9ed9586015aac9b2811db20330e21980183627547c,6ac1b21c0fb12bf80edffccd698ba53149c9cd6659598ed09d482bc0408f5631,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,0b6dc6e97dbedcd0b59459df791f8fac1f48150efb6acb64ecab90df71b662d4,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,47bdd7788fc68e2fe08ff3d667c7e9d74b5f424693750f93d8c549f3db1f79f6,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,9733bbe06cc00cd739e16a8ab6a4353e4271a9518dbcf282f41090f863f72498,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,0fdd4f142b63fa9e461fa58948ab9acf0dbe4d64d0f980f2567601f28f8e97f4,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,efef8127f19c4b47174424d9ce7b0e46a5592b6c86be5c2f8a5dc96c230ae12a,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,708181d14ab743fc9a4ae0e3f9ef2f5541f3e11a7947cac34bb6ea77bab0a5bd,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,e1bdd3d502b14f01facc11f51a91e4367e3409918553d24fe8b4745e535bee4b,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,093b719098873c73fa59e03c3df47ae85be469fed7ed62f3b66789a775bf5bd0,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,6e6738ec3cabf6cba9db6fd2d5e993a6f4db5d614ab6d620f5851823a153d75f,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,b9c4cbc1f674ee240711d4ed7ca1b046d8242cf92b165261ce2088b69f007938,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,d93f14de70f815dd9774d2af1074dd75ab9c09c3212f1fa1e81cda9e3fe9c8d7,0a38e30dddeacc4ca565822a678375635f0044826e62ee435c0e9dbf748ce0af,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,c5839335e8a6e14abdc2967cf85561b49c21a0ff94678be6317a822fd29c2226,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,24592002ae5eb16cf6b163dec8157c8081314ecbe4163a84e81088c91221f679,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,8c932997433cbff833b604d241927c005abf1c0262c22d5f1439725ab381a91a,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,7e9a8d8961bd6f47b32be1a04a8d294331d862b7c4872b2a9216921741201d24,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,2aace9f79f3d544611e7a92f1363190bcdb0298c238c1f78e3ddd20215dc2b59,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,1a3fe37b3ee015a55936cc5d888631ba88bf625c0a59fa3f533b7c4171626deb,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,f533170c6ef87bdbf2fbe278ba82cb39a72ccdac679a35c0a7229326449303bf,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,8f37e766686da7ce8089bf8e98aa97691c3938ee6a4651b376a16e67dbdf29dd,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,8fa56c02ee5ecdfe6cf1cab893d3057a43ba82a0bf88314f11204e9ae2ffbe45,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,271b22712574af013a704277764bdf5df3f5ef64b568dc7fe42c403fd9f65685,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,dc43dd831d6f827447e553f5078785fc428ac3befa5565862cca4e07dad12d54,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,bf88276b5ad79be896062dd407ccbef59d7f00ecae71c20b8ebd1eee175672f6,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,bf58981129d374b28a4f8d2bc5b02b6ef4fe99ca0ab875f6f0fafcea6f9f281e,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,c73e67006a1a138364af1069a1a7356a05442ce9786573d288802cebddc76bc7,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,59604977b0a4839ad6556f901c02dcd14d5b6983f71eda3cfab4b8ecab7c0aa0,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,50933fc7471fbe0268555af0a06597bbae6970d582bd5470139942619cd2f95e,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,df054bb9bfa955db20a9c99a69acf8afdf6be142881200a46edcba2212c5403c,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,a210a4890b95d059f5726b2c3e81e9338a826e0e0b922b1d7318eca9a44495db,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,9a611a9cb020ee4e90b639a178598b1b1e3f30971f09f793bc6922e6342be59c,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,f2d5a9805c7ca0c9666bd9742b4e68fbf0cec265a80c5091bdd2377d3459d118,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,a1a9fcbe548de062b483c837b8ee9367e806c3aeaf483a1d02a56517f96cbf34,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,d0cf966e78bedbda309143e62251d3336a6d76affe703e07afb2a4872a2f0e42,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,1bb71e2d210379f8b2e6514dcd56e3f7ac3769ed62b59bd041ca7145e9a6ca58,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,975e9c4ca5c33799e1b815577b728e90b310c11dd981f2720003b595b86d6706,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,057a6357249390fb926078d6ce2daef0d79cf10f8444de723513cdc606b26edb,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,87af638c35d4e1bbb85db2a083201cd2999f919b4a14d57c41489c43c0d50a05,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,d93f14de70f815dd9774d2af1074dd75ab9c09c3212f1fa1e81cda9e3fe9c8d7,245f64de5d94027b21e3e6f153d96f684434f7046565ea7ed9714f36b5bb8db9,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,7a4a9aa40acb79c26346b26780e8f7a73918fa36d0f6046de04c80543b27dbf5,8b3e3e4b42d6dbd486153700429d1c32f0d5ec82c88994f34cb9f4959c8e2db0,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,tweet-sentiment-extraction,32c88a95bb4731508a120e8bbf4333b5872aed078f93c6d5725863cb67b46508,049093af28b3429fd1a5f5c773b0c29027ffd0c9773265f7adbc682122947254,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,49667c139f23da0a7ef0ed29005fe214225b4cdf90bae7a0c00b1d7bc4f9e847,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,0569fc850cff3cc578b73485030740a9c9476f0e5a8d798c98716b7af94f9dfd,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,1f5b196683e3a09e0c7cedc14f9d25a53a42ea7a7a3aa86bb1f39a0b743db404,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,1fec1d859b2a94ec3a632f29abf025cfc611ff923dbb365e78e784dde4dd96d2,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,9e1bda402e0752aaad80acac2adbb676c2bd6c10b80d71e6c91b7620a0f8a9d3,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,aea27951506aae3618e5d31e7c022fc226cc6866849626ecc30ec44bd41995c0,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,ba02c3b38c971c7c121fb6e2a924a779c4115299fdf4fdd24e5c79250464f9ff,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,7e58ac0a2602c19a1627a96dd5cd72947493e1fabd158a28c26230dfe16e5f83,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a9064e39e12675222b4f44a5f9943ac17caf80b1ef4b0eb60d2cfefc277a1caf,3056f95549f22f02c8f31208d8dbd10b7c324920f49b3e1b2e08306221fc6563,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,e942353c22a4959d6087d7781ccace646e16d4eeb0e4c9e125ecb2c0c05eccc8,3123b32232ab78bea2c6fbbb2f0c4b5b15422d693e5122a18e850a77ae6a1e3b,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,e25a8d5d436afb7d02605d00e2815dd5428956fd3c7ebf2826f950692d0b4277,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,5259c4d0cb1f842a6d4a82b5531ec1adc017cdd0cc3d3d2f9663a8e69a4348c5,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,affcc2a94cfdb99d4b9557b182e3a11ec338921f0cde5db011ba2d524932cd25,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,f9b527b3cf1c1d6c531b5ce323b792527f03886ffe6d3743c5915453047410f9,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,ff8ab6f015868e883260680354cd1cf6fa4e80fb10efa5079c62e8e285baf38d,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,390ad41caca8f76963ad811ab94301281295fb64fdc192ddb94e72ad99e1150c,b153c510320a87c60c0356ed64a89183559d7f4a1a2cc64e515160757e80fd37,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a9064e39e12675222b4f44a5f9943ac17caf80b1ef4b0eb60d2cfefc277a1caf,d6dbb4fc1bdf5f9411db8316889a2f13b055a11f9ddbd6d230a6a557ba959c5d,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,c2fc7db9d21fef42ea70390acc5c8b5ee2a658114516cb81c3a08a3b98ca6c4a,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,f3a651049e9a99aee30ae5cad5bec4e895209a92788d94ce2efa1b9fab46ec99,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,7666294a2c1e926304fd21a12e5f3b463ac65b7d83484573ed26cc02668a4fd5,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,3a77b6065043f978e6a4bb4dc710240b64907a25598febd484a6c78b79e26f94,0bb07f0c46613979efdfd7703e21caf231d108bb37bad6266c6f7ca866db1674,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,62243e05e8b05065818b0faf1b98ab63bc3a8fcccacebdada251bc5c858ce941,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,35ef93369b8a246d8453a3aa921d1136475f573cdd1e3a138ec7713024f8ae04,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,bee6b6cff566a98f438b2b4a503ea1793a32144bdc00b2c1d2f5938d29db97d9,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,1b20198b135881de7c76a0a29d1e6d2e2554f1b4c56cd2d9f57c137895e34300,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,e5e2e68365d3694856ad7efd844bf9de2ee798ec97c0c12fa53cc9b2a3ed24a0,0bd44ac108c0ebf45172b46f64e102544cf73dabdc18a7ea9f2f33502ae9ce1b,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,9e3fc0a2588befb92037ee1e0013ce611be4b6c59c87dc6d1bb47313392d5733,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,6345dc5d694ecd1685d96531c56f19d33a8cd5c68ca4c453c322b364dea1baec,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,b9e5aab1c7bb6d42967633edacf160ca5b5c940357dd130a80f9ffe4c5c8b7b8,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,9b406db659921b276af54db33eda5038ddada254ec0dc22596a101f1c353c0ad,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,4bfc716fb7521a41bf4bf4d348bd0a8947d7e8ca81ad9fcae5cb4bf027366d64,5574927b0a7e65efcf44ba16b1c4004fd41f9db55e2bf11a182b01ecef9a7bd5,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a9064e39e12675222b4f44a5f9943ac17caf80b1ef4b0eb60d2cfefc277a1caf,a51f6661d6a497d98b64dbf63ffd3a2efe9dcf65d4c3fa53249fadd09ca62b80,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,e942353c22a4959d6087d7781ccace646e16d4eeb0e4c9e125ecb2c0c05eccc8,06dfb71baf14ec9d6781ee5bae75c19ca20a5ed28f00a2bd316bb7f3c75cf9da,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,213340818872cd9ab976e5e392aa1fc64c8926bbca5557ff8bff73f6eba2f603,42b0154aa0e908669878756740bc57e3b30371fd8badea2822ede053bee771e7,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,0106a1f2df2ca8d1389ae67a4a8f94223345486f36aa7f7673185555f98092ff,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,4695f081e9dc8b61397077ce38292a62cfe0f959a45605cb90ef7a52cde40590,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,db26b65a3ad61a85eefa76597b2bf436287e8fd00f3c027a49af19557a553d9b,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,28045cf9d4eeffaaf88de514ca0317c964b75948bb2132cb2b52fef518eb1a52,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,213340818872cd9ab976e5e392aa1fc64c8926bbca5557ff8bff73f6eba2f603,1946811b8cfd6a2e2668ec03edb6cc46724f508ea821a9931e67a49311ae98ab,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,364bca05b8407b23b92bebb856a57b9327ca66d4b5a6983f6c0231053cda5dd9,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,99f2c00a826e28143c2ee7b2b8c1fd852674210434a0176c789be456dd0effda,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,cdaa4f613b25c380943890fc8bcf9b23940f10b3c70d33e6c8482946aa32b9cd,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,390ad41caca8f76963ad811ab94301281295fb64fdc192ddb94e72ad99e1150c,df41f68248db7529b7d8e7221f38439ff14cdc24f94bfa6e0a8d158d387374df,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,e5e2e68365d3694856ad7efd844bf9de2ee798ec97c0c12fa53cc9b2a3ed24a0,812378e1431b7698feabb170f004710b0529d6b987db7d6650fe692ce76f2ee9,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,a6022e38a5a7898a18cf0a099bc7a48f4c210ba6e8089fe7ccf609de7b363ab5,682f51b62d0344c010060afcd626e72dcdbf6472e74a9a74c73c2b78a85dcdee,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
train,us-patent-phrase-to-phrase-matching,398a2d606c8b01b77413c33257f2a39a677c6a41f525a84b4f7e5a27fd04e8ce,2bdef1bafd09d6614bb17d2e4698a21f179cbee58d8dc46a263e4c4b0d99eb39,2,2,True,0,0,0,1,1,1,1,1,1,1,1,1,True,True,True,False,False
